desc,model,weighted,train_f1_micro,train_f1_macro,train_f1_weighted,train_accuracy,test_f1_micro,test_f1_macro,test_f1_weighted,test_accuracy,time,mode,hidden_size,input_size,layers,train_loss,test_loss
BRISK(thresh=10),LSTM,,0.9118257261410788,0.8883765563007222,0.9057502696826372,0.9118257261410788,0.7219917012448133,0.6134521778043301,0.7056580803200402,0.7219917012448133,1604415284.4228952,hidden,128.0,64.0,1.0,0.6251627802848816,0.8470207452774048
BRISK(thresh=10),LSTM,,0.9491701244813278,0.9346895146605882,0.9474273239575631,0.9491701244813278,0.7178423236514523,0.6062574795470322,0.6979355005550865,0.7178423236514523,1604415291.4390278,hidden,128.0,64.0,1.0,0.7321535348892212,0.9092420935630798
BRISK(thresh=10),LSTM,,0.9450207468879668,0.9336295110878843,0.9428685662754916,0.9450207468879668,0.7261410788381742,0.6305277860113353,0.7076658626415994,0.7261410788381742,1604415301.8980155,hidden,128.0,64.0,1.0,0.8518645167350769,0.9897552728652954
BRISK(thresh=10),LSTM,,0.983402489626556,0.9819580225651645,0.9832340638527192,0.983402489626556,0.7095435684647303,0.633453893613467,0.7046252831126921,0.7095435684647303,1604415315.773869,hidden,256.0,64.0,1.0,0.3421962261199951,0.7586808204650879
BRISK(thresh=10),LSTM,,0.9564315352697096,0.9511192933634238,0.9552232056921908,0.9564315352697096,0.7302904564315352,0.6450241837522258,0.7216202605702278,0.7302904564315352,1604415330.5707498,hidden,256.0,64.0,1.0,0.4925490915775299,0.8185323476791382
BRISK(thresh=10),LSTM,,0.9865145228215768,0.980582106425907,0.9864299988164658,0.9865145228215768,0.7344398340248963,0.6555368657134847,0.7257734860937106,0.7344398340248963,1604415352.7537646,hidden,256.0,64.0,1.0,0.5742567777633667,0.8738502264022827
BRISK(thresh=10),LSTM,,0.8578838174273858,0.8133915191148157,0.8436878709998371,0.8578838174273858,0.7261410788381742,0.5983955088989209,0.6934447426893875,0.7261410788381742,1604415382.323272,hidden,128.0,64.0,1.0,0.9203358888626099,1.0065991878509521
BRISK(thresh=10),LSTM,,0.8350622406639004,0.7850905105094326,0.8185890235042357,0.8350622406639004,0.7053941908713693,0.5628733878733879,0.6692839402382972,0.7053941908713693,1604415389.318087,hidden,128.0,64.0,1.0,1.0832321643829346,1.11870539188385
BRISK(thresh=10),LSTM,,0.7240663900414938,0.5664364898413435,0.6518925065971709,0.7240663900414938,0.6514522821576764,0.43746538641349303,0.5729138324076433,0.6514522821576764,1604415399.7949147,hidden,128.0,64.0,1.0,1.1820547580718994,1.1978384256362915
BRISK(thresh=10),LSTM,,0.9273858921161826,0.9092459443098501,0.9265426109536099,0.9273858921161826,0.6556016597510373,0.5478404563318466,0.6463123329672619,0.6556016597510373,1604415413.672996,hidden,256.0,64.0,1.0,0.6717005968093872,0.8443794846534729
BRISK(thresh=10),LSTM,,0.9201244813278008,0.9006907879758589,0.9160287052488633,0.9201244813278008,0.7053941908713693,0.59657061215878,0.6857175077120075,0.7053941908713693,1604415428.5513816,hidden,256.0,64.0,1.0,0.8559296727180481,0.9709806442260742
BRISK(thresh=10),LSTM,,0.6794605809128631,0.587844272067186,0.6354946098347339,0.6794605809128631,0.5767634854771784,0.35268801084181145,0.4822291928118522,0.5767634854771784,1604415450.7978876,hidden,256.0,64.0,1.0,1.0026006698608398,1.0552098751068115
BRISK(thresh=20),LSTM,,0.9235880398671097,0.8780437293027141,0.9188220616107765,0.9235880398671097,0.7168141592920354,0.5994667903742807,0.6913967307981137,0.7168141592920354,1604415480.645097,cells,128.0,64.0,1.0,0.6090818047523499,0.8722955584526062
BRISK(thresh=20),LSTM,,0.9723145071982281,0.9575382052187118,0.9718155290304568,0.9723145071982281,0.6946902654867256,0.5942026879608614,0.6840741528045041,0.6946902654867256,1604415487.359564,cells,128.0,64.0,1.0,0.7061973810195923,0.9139116406440735
BRISK(thresh=20),LSTM,,0.9003322259136213,0.8645901750204548,0.8901382272706843,0.9003322259136213,0.7300884955752213,0.5996948779511805,0.691715978426769,0.7300884955752213,1604415497.3190663,cells,128.0,64.0,1.0,0.8591187596321106,0.9901785850524902
BRISK(thresh=20),LSTM,,0.9878183831672204,0.9827129452318543,0.987838846394237,0.9878183831672204,0.6902654867256637,0.6092858602109349,0.6945487729061031,0.6902654867256637,1604415510.6255434,cells,256.0,64.0,1.0,0.34375277161598206,0.8193999528884888
BRISK(thresh=20),LSTM,,0.9878183831672204,0.9824977878817993,0.9878718967318869,0.9878183831672204,0.668141592920354,0.642620016401324,0.6862939439828156,0.668141592920354,1604415524.1262283,cells,256.0,64.0,1.0,0.44312572479248047,0.8363119959831238
BRISK(thresh=20),LSTM,,0.9933554817275747,0.9890924712803395,0.9933244426042729,0.9933554817275747,0.6991150442477876,0.6099896480331263,0.688002711665659,0.6991150442477876,1604415544.2088165,cells,256.0,64.0,1.0,0.5416187644004822,0.838090717792511
BRISK(thresh=20),LSTM,,0.8305647840531561,0.7566877993355445,0.808354676682791,0.8305647840531561,0.6902654867256637,0.558102120816956,0.6390216446019198,0.6902654867256637,1604415570.9421737,cells,128.0,64.0,1.0,0.9012402892112732,1.032132625579834
BRISK(thresh=20),LSTM,,0.8338870431893688,0.7542237087962349,0.8097129988953214,0.8338870431893688,0.6946902654867256,0.531832182354859,0.6356724669795308,0.6946902654867256,1604415577.5837617,cells,128.0,64.0,1.0,1.0542596578598022,1.1224899291992188
BRISK(thresh=20),LSTM,,0.7441860465116278,0.6239802841191542,0.7272175598800921,0.7441860465116279,0.6415929203539823,0.466096819128221,0.5914637796338864,0.6415929203539823,1604415587.5198267,cells,128.0,64.0,1.0,1.1694014072418213,1.2015104293823242
BRISK(thresh=20),LSTM,,0.9390919158361017,0.9134614029052234,0.9383460554141545,0.9390919158361019,0.6814159292035398,0.5920361767872361,0.6805828567763871,0.6814159292035398,1604415600.723538,cells,256.0,64.0,1.0,0.6635123491287231,0.925330638885498
BRISK(thresh=20),LSTM,,0.9125138427464009,0.8857171872333163,0.9078666998571261,0.9125138427464009,0.7212389380530972,0.6091629736161369,0.6935673394538793,0.7212389380530974,1604415614.1671457,cells,256.0,64.0,1.0,0.8538687229156494,0.9880303144454956
BRISK(thresh=20),LSTM,,0.8471760797342193,0.7745398196199113,0.8233169738571261,0.8471760797342193,0.7079646017699115,0.5457125321487024,0.6491791002570515,0.7079646017699115,1604415634.3239033,cells,256.0,64.0,1.0,0.9736210703849792,1.039774775505066
BRISK(thresh=20),LSTM,,0.9512735326688815,0.9225717753496006,0.9499919167378053,0.9512735326688815,0.7035398230088495,0.6005739345156971,0.6915392727964379,0.7035398230088495,1604415661.0978475,hidden,128.0,64.0,1.0,0.5905398726463318,0.8530586957931519
BRISK(thresh=20),LSTM,,0.9789590254706534,0.968256252191334,0.9786730753535821,0.9789590254706534,0.7345132743362832,0.6540585955027594,0.7296322384299886,0.7345132743362832,1604415667.7374456,hidden,128.0,64.0,1.0,0.7173082828521729,0.9206386208534241
BRISK(thresh=20),LSTM,,0.9656699889258029,0.9495189540790632,0.9650641036274906,0.9656699889258029,0.7389380530973452,0.6585152695591233,0.7320184555783684,0.7389380530973452,1604415677.702093,hidden,128.0,64.0,1.0,0.8517272472381592,0.9894612431526184
BRISK(thresh=20),LSTM,,0.9357696566998892,0.9258917005187881,0.9368636457068081,0.9357696566998892,0.6415929203539823,0.5942580638322681,0.6481554158689814,0.6415929203539823,1604415690.9714146,hidden,256.0,64.0,1.0,0.3622104525566101,0.8532288074493408
BRISK(thresh=20),LSTM,,0.9889258028792912,0.9866271282181858,0.9889520530076618,0.9889258028792912,0.7212389380530972,0.6696702608662254,0.7237350079507022,0.7212389380530974,1604415704.428951,hidden,256.0,64.0,1.0,0.45280197262763977,0.8452964425086975
BRISK(thresh=20),LSTM,,0.991140642303433,0.9875053147689709,0.9910737816296424,0.991140642303433,0.7433628318584072,0.6541096289318686,0.7216054320956448,0.7433628318584071,1604415724.5486772,hidden,256.0,64.0,1.0,0.5462692379951477,0.8525034189224243
BRISK(thresh=20),LSTM,,0.8748615725359912,0.8090894855940282,0.8578717669634078,0.8748615725359912,0.7079646017699115,0.5678416460703888,0.6640406293351628,0.7079646017699115,1604415751.333934,hidden,128.0,64.0,1.0,0.8977826237678528,1.0238933563232422
BRISK(thresh=20),LSTM,,0.8361018826135106,0.718853427387866,0.7936346591819132,0.8361018826135105,0.7212389380530972,0.5636419028768366,0.6631981885868707,0.7212389380530974,1604415758.0113025,hidden,128.0,64.0,1.0,1.0559972524642944,1.1165391206741333
BRISK(thresh=20),LSTM,,0.7796234772978959,0.6723743424177441,0.7473425398328413,0.7796234772978959,0.6814159292035398,0.5283098442283168,0.6246214669596132,0.6814159292035398,1604415767.9759684,hidden,128.0,64.0,1.0,1.1598385572433472,1.19008469581604
BRISK(thresh=20),LSTM,,0.9302325581395349,0.9065991606536495,0.9299935012123965,0.9302325581395349,0.6592920353982301,0.5847210172868068,0.6519878164323901,0.6592920353982301,1604415781.2029238,hidden,256.0,64.0,1.0,0.6332589983940125,0.8827701210975647
BRISK(thresh=20),LSTM,,0.9313399778516057,0.9036412591589716,0.9259638670114806,0.9313399778516057,0.7389380530973452,0.6341195472873901,0.7122970151666537,0.7389380530973452,1604415794.6453748,hidden,256.0,64.0,1.0,0.845490038394928,0.9693869352340698
BRISK(thresh=20),LSTM,,0.8250276854928019,0.7503745856856912,0.7966884064834205,0.8250276854928018,0.7168141592920354,0.5803112432243399,0.6689698108205274,0.7168141592920354,1604415814.7549868,hidden,256.0,64.0,1.0,0.9800147414207458,1.054284930229187
BRISK(thresh=25),LSTM,,0.9168591224018475,0.8590831683201123,0.9101486223995559,0.9168591224018475,0.728110599078341,0.5923906349818652,0.7000065229344948,0.728110599078341,1604415841.7770092,cells,128.0,64.0,1.0,0.6054186820983887,0.8425508737564087
BRISK(thresh=25),LSTM,,0.9549653579676676,0.9317428554974779,0.9525853865858349,0.9549653579676675,0.7465437788018433,0.6219708271590105,0.7127792456501669,0.7465437788018433,1604415848.2402792,cells,128.0,64.0,1.0,0.7038759589195251,0.9097290635108948
BRISK(thresh=25),LSTM,,0.9341801385681293,0.8903394566545648,0.9279545095080669,0.9341801385681293,0.7511520737327188,0.6040284682866487,0.7125265425609641,0.7511520737327189,1604415857.8454285,cells,128.0,64.0,1.0,0.8413991332054138,0.9727775454521179
BRISK(thresh=25),LSTM,,0.9907621247113164,0.9863604210605968,0.9907430475256566,0.9907621247113164,0.7096774193548389,0.6098373973163113,0.7014061904476139,0.7096774193548387,1604415870.6912346,cells,256.0,64.0,1.0,0.3060135841369629,0.7708377242088318
BRISK(thresh=25),LSTM,,0.9965357967667436,0.9955976916296102,0.9965401964370963,0.9965357967667436,0.7004608294930875,0.6357183819111945,0.7003958524422774,0.7004608294930875,1604415882.916983,cells,256.0,64.0,1.0,0.4062452018260956,0.7892025113105774
BRISK(thresh=25),LSTM,,0.9757505773672055,0.9705187199047076,0.97537750521103,0.9757505773672055,0.6912442396313364,0.5455678118829359,0.6487329161142686,0.6912442396313364,1604415901.0853057,cells,256.0,64.0,1.0,0.5203139781951904,0.8089572787284851
BRISK(thresh=25),LSTM,,0.8822170900692841,0.7989075997639243,0.867804422488047,0.8822170900692841,0.728110599078341,0.5778256679929467,0.7008310246488212,0.728110599078341,1604415925.22359,cells,128.0,64.0,1.0,0.878520667552948,0.9889029264450073
BRISK(thresh=25),LSTM,,0.8418013856812933,0.6932189513629247,0.8008190135706044,0.8418013856812933,0.7142857142857143,0.5533687985090472,0.6809910579140118,0.7142857142857143,1604415931.6996763,cells,128.0,64.0,1.0,1.0453087091445923,1.1091939210891724
BRISK(thresh=25),LSTM,,0.779445727482679,0.5949380742499208,0.7184501158497505,0.7794457274826789,0.6497695852534562,0.43703482190324294,0.5768520764276281,0.6497695852534562,1604415941.3263476,cells,128.0,64.0,1.0,1.1481432914733887,1.1801388263702393
BRISK(thresh=25),LSTM,,0.9053117782909931,0.8506838702897667,0.8955933914099811,0.9053117782909931,0.71889400921659,0.576790383529514,0.6833489772099269,0.7188940092165899,1604415954.1139843,cells,256.0,64.0,1.0,0.6305941343307495,0.8851875066757202
BRISK(thresh=25),LSTM,,0.9526558891454965,0.9347956528023745,0.9512316470061789,0.9526558891454965,0.7096774193548389,0.5806306016341386,0.6837501296623792,0.7096774193548387,1604415966.293777,cells,256.0,64.0,1.0,0.8045476675033569,0.9624112844467163
BRISK(thresh=25),LSTM,,0.859122401847575,0.7672194847182913,0.8326666196619685,0.859122401847575,0.7235023041474654,0.5689048459988549,0.6781799216322894,0.7235023041474654,1604415984.5001988,cells,256.0,64.0,1.0,0.952471911907196,1.0369375944137573
BRISK(thresh=25),LSTM,,0.9445727482678984,0.9092624740324691,0.9414364407345617,0.9445727482678984,0.7096774193548389,0.5940499150479864,0.6973302277018686,0.7096774193548387,1604416008.6216063,hidden,128.0,64.0,1.0,0.564315676689148,0.8354875445365906
BRISK(thresh=25),LSTM,,0.9665127020785219,0.949425403983064,0.9654523997122464,0.9665127020785219,0.7695852534562211,0.6403215217057832,0.741367739673397,0.7695852534562212,1604416015.0273197,hidden,128.0,64.0,1.0,0.7149329781532288,0.9014922380447388
BRISK(thresh=25),LSTM,,0.9653579676674365,0.9444751550201721,0.9643301704790572,0.9653579676674365,0.7695852534562211,0.6494934333958724,0.7394819919131485,0.7695852534562212,1604416024.630207,hidden,128.0,64.0,1.0,0.8253605961799622,0.9678494334220886
BRISK(thresh=25),LSTM,,0.9953810623556582,0.9938568489625861,0.995373188840911,0.9953810623556582,0.7373271889400922,0.6689563112717066,0.7362782035611604,0.7373271889400922,1604416037.5050595,hidden,256.0,64.0,1.0,0.2987512946128845,0.7802314162254333
BRISK(thresh=25),LSTM,,0.9988452655889145,0.9982793117246899,0.9988445262631611,0.9988452655889145,0.7557603686635945,0.6530260835902639,0.7394564197321744,0.7557603686635944,1604416049.6910272,hidden,256.0,64.0,1.0,0.4165778160095215,0.7773895859718323
BRISK(thresh=25),LSTM,,0.9884526558891455,0.9860252712781438,0.9883930843014317,0.9884526558891455,0.728110599078341,0.6218531468531469,0.7068189874641486,0.728110599078341,1604416067.8829923,hidden,256.0,64.0,1.0,0.5428900718688965,0.8621028065681458
BRISK(thresh=25),LSTM,,0.8625866050808314,0.7370874289745558,0.8316826531236027,0.8625866050808314,0.7096774193548389,0.5622363795511265,0.6791363515619782,0.7096774193548387,1604416092.0770366,hidden,128.0,64.0,1.0,0.8937233686447144,1.0193541049957275
BRISK(thresh=25),LSTM,,0.8787528868360277,0.8158127187709544,0.8676559582742384,0.8787528868360277,0.728110599078341,0.5801984073475276,0.6902714568029741,0.728110599078341,1604416098.5905097,hidden,128.0,64.0,1.0,1.0592542886734009,1.1097615957260132
BRISK(thresh=25),LSTM,,0.6905311778290993,0.5024882764750416,0.6450545840540806,0.6905311778290993,0.631336405529954,0.412454861922947,0.5681053865679809,0.631336405529954,1604416108.174395,hidden,128.0,64.0,1.0,1.1477150917053223,1.1784993410110474
BRISK(thresh=25),LSTM,,0.9722863741339491,0.9576584492026081,0.9717485743100106,0.9722863741339491,0.7419354838709677,0.6102413472592709,0.7164547127217439,0.7419354838709677,1604416121.0468705,hidden,256.0,64.0,1.0,0.6044110655784607,0.8645007610321045
BRISK(thresh=25),LSTM,,0.8810623556581986,0.8334299366288127,0.869362931371092,0.8810623556581986,0.71889400921659,0.5617220990391721,0.6654053435979926,0.7188940092165899,1604416133.230443,hidden,256.0,64.0,1.0,0.8291444182395935,0.9737939238548279
BRISK(thresh=25),LSTM,,0.8221709006928406,0.6984072986310839,0.7796720315052831,0.8221709006928406,0.7142857142857143,0.5401069429053533,0.651035092783814,0.7142857142857143,1604416151.4280665,hidden,256.0,64.0,1.0,0.9504203796386719,1.0268512964248657
BRISK(thresh=30),LSTM,,0.9439707673568819,0.9025941644816774,0.940591600444418,0.9439707673568819,0.8058252427184465,0.6715626380888696,0.7922736284091376,0.8058252427184466,1604416175.7812757,cells,128.0,64.0,1.0,0.5812052488327026,0.7572839260101318
BRISK(thresh=30),LSTM,,0.9488428745432399,0.9114256557742004,0.9453580141809798,0.9488428745432399,0.8155339805825242,0.677404809271603,0.7928243498541665,0.8155339805825242,1604416181.9278598,cells,128.0,64.0,1.0,0.7121946215629578,0.8303030729293823
BRISK(thresh=30),LSTM,,0.9585870889159561,0.9332840035612853,0.9563246239515639,0.9585870889159561,0.8009708737864077,0.6541817269076305,0.7750503957577884,0.8009708737864077,1604416191.0609217,cells,128.0,64.0,1.0,0.826259434223175,0.9132964015007019
BRISK(thresh=30),LSTM,,0.9939098660170523,0.9895451522032817,0.9938718720949721,0.9939098660170523,0.7864077669902912,0.665516601897676,0.778645027987019,0.7864077669902912,1604416203.2369707,cells,256.0,64.0,1.0,0.2982480823993683,0.6218199729919434
BRISK(thresh=30),LSTM,,0.9939098660170523,0.9902948280888824,0.9939188994553935,0.9939098660170523,0.7961165048543688,0.681959219858156,0.7891921434965228,0.7961165048543689,1604416214.041913,cells,256.0,64.0,1.0,0.4292924106121063,0.6953760385513306
BRISK(thresh=30),LSTM,,0.9963459196102314,0.9946185637112385,0.996328597529682,0.9963459196102314,0.8009708737864077,0.6720553416060477,0.7768783866683838,0.8009708737864077,1604416230.1692128,cells,256.0,64.0,1.0,0.50810307264328,0.7261340022087097
BRISK(thresh=30),LSTM,,0.8757612667478685,0.772912984705666,0.8589645064872159,0.8757612667478685,0.7669902912621359,0.5824791475761951,0.7389432753755928,0.7669902912621359,1604416251.631809,cells,128.0,64.0,1.0,0.8799510598182678,0.9652606248855591
BRISK(thresh=30),LSTM,,0.8855054811205847,0.780776664389436,0.8673035360258956,0.8855054811205847,0.7912621359223301,0.6261090064090516,0.758985448251587,0.7912621359223301,1604416257.782404,cells,128.0,64.0,1.0,1.0443792343139648,1.083617925643921
BRISK(thresh=30),LSTM,,0.8087697929354446,0.6442620650982241,0.7652806698750942,0.8087697929354446,0.7766990291262136,0.588130109106028,0.7237397752772997,0.7766990291262136,1604416266.960706,cells,128.0,64.0,1.0,1.140728235244751,1.160046935081482
BRISK(thresh=30),LSTM,,0.9476248477466505,0.9072015115357883,0.9448723719458747,0.9476248477466505,0.7961165048543688,0.6613902523944365,0.7812666579169404,0.7961165048543689,1604416279.1675742,cells,256.0,64.0,1.0,0.6154735684394836,0.7762290239334106
BRISK(thresh=30),LSTM,,0.9390986601705238,0.8970570746509843,0.9338055509431101,0.9390986601705238,0.7912621359223301,0.6398557000788778,0.7641525985292668,0.7912621359223301,1604416289.9805045,cells,256.0,64.0,1.0,0.8020107746124268,0.8932508230209351
BRISK(thresh=30),LSTM,,0.904993909866017,0.8415472464811544,0.8913711238797938,0.904993909866017,0.7718446601941746,0.6116744366744367,0.7390359909777385,0.7718446601941747,1604416306.1632097,cells,256.0,64.0,1.0,0.93842613697052,0.9896968603134155
BRISK(thresh=30),LSTM,,0.953714981729598,0.9212478344460368,0.95236357464287,0.953714981729598,0.762135922330097,0.6406450572488307,0.7564975270196006,0.7621359223300971,1604416327.6849158,hidden,128.0,64.0,1.0,0.5771137475967407,0.7553542852401733
BRISK(thresh=30),LSTM,,0.9817295980511572,0.9685073447991905,0.9813062913995317,0.9817295980511571,0.7961165048543688,0.6633775175621477,0.7823241163952817,0.7961165048543689,1604416333.8549337,hidden,128.0,64.0,1.0,0.6795353889465332,0.8228276968002319
BRISK(thresh=30),LSTM,,0.9695493300852619,0.9474626401511763,0.9682126760333393,0.9695493300852619,0.8058252427184465,0.6588468677038283,0.7831102904483873,0.8058252427184466,1604416343.0429862,hidden,128.0,64.0,1.0,0.8249213695526123,0.9078432321548462
BRISK(thresh=30),LSTM,,0.9987819732034104,0.9974710890837463,0.9987824685250205,0.9987819732034104,0.7815533980582524,0.6761372173390429,0.7818430519177876,0.7815533980582524,1604416355.2092838,hidden,256.0,64.0,1.0,0.2781405448913574,0.6055441498756409
BRISK(thresh=30),LSTM,,0.9987819732034104,0.9974710890837463,0.9987824685250205,0.9987819732034104,0.8106796116504854,0.6913308042201138,0.8008775743683014,0.8106796116504854,1604416366.015279,hidden,256.0,64.0,1.0,0.39226213097572327,0.6802533268928528
BRISK(thresh=30),LSTM,,1.0,1.0,1.0,1.0,0.7718446601941746,0.6560066953610713,0.7667477751223625,0.7718446601941747,1604416382.1751566,hidden,256.0,64.0,1.0,0.49651840329170227,0.7244259119033813
BRISK(thresh=30),LSTM,,0.8891595615103532,0.8065226984537609,0.8809648104748686,0.8891595615103532,0.762135922330097,0.6030793759744938,0.7452577160525538,0.7621359223300971,1604416403.6069381,hidden,128.0,64.0,1.0,0.8921809792518616,0.9677810668945312
BRISK(thresh=30),LSTM,,0.8611449451887941,0.7268007313703069,0.8331775398830071,0.8611449451887941,0.7864077669902912,0.5901025445691709,0.7432279318241293,0.7864077669902912,1604416409.7631128,hidden,128.0,64.0,1.0,1.0392999649047852,1.0772091150283813
BRISK(thresh=30),LSTM,,0.8172959805115713,0.6350925231876253,0.7642956051821088,0.8172959805115713,0.7669902912621359,0.5579274891774891,0.70826871348716,0.7669902912621359,1604416418.9189148,hidden,128.0,64.0,1.0,1.1497482061386108,1.1673340797424316
BRISK(thresh=30),LSTM,,0.9342265529841657,0.8875957897791954,0.9298799376465591,0.9342265529841657,0.7669902912621359,0.6369953980723537,0.7527011026355475,0.7669902912621359,1604416431.085806,hidden,256.0,64.0,1.0,0.6159643530845642,0.7787226438522339
BRISK(thresh=30),LSTM,,0.9403166869671132,0.8988686223124176,0.934308172499545,0.9403166869671132,0.8009708737864077,0.6524262932072682,0.7761267606969092,0.8009708737864077,1604416441.907066,hidden,256.0,64.0,1.0,0.8120744824409485,0.9018543362617493
BRISK(thresh=30),LSTM,,0.8867235079171741,0.8274604871309517,0.8735254767182313,0.8867235079171741,0.762135922330097,0.5942420387076875,0.7216937401885152,0.7621359223300971,1604416458.0398664,hidden,256.0,64.0,1.0,0.9295313954353333,0.983366072177887
BRISK(thresh=40),LSTM,,0.9501347708894878,0.9069094820590775,0.9477889691338386,0.9501347708894878,0.7526881720430108,0.6169416985696056,0.7445699139772659,0.7526881720430108,1604416479.7342522,cells,128.0,64.0,1.0,0.5574325919151306,0.8190484642982483
BRISK(thresh=40),LSTM,,0.9622641509433962,0.9338323076659488,0.9599176553696824,0.9622641509433962,0.7903225806451614,0.6346589918018489,0.7605149586716407,0.7903225806451613,1604416485.1836283,cells,128.0,64.0,1.0,0.6757498979568481,0.8626338243484497
BRISK(thresh=40),LSTM,,0.9299191374663073,0.8496648852992859,0.9197609579263929,0.9299191374663073,0.7849462365591398,0.5875456942530113,0.7508956814621646,0.7849462365591398,1604416493.227736,cells,128.0,64.0,1.0,0.8041330575942993,0.932090163230896
BRISK(thresh=40),LSTM,,0.9986522911051213,0.9982503246993586,0.9986491258724864,0.9986522911051213,0.7473118279569892,0.6365001858432752,0.7483809872922775,0.7473118279569892,1604416503.9436703,cells,256.0,64.0,1.0,0.27396461367607117,0.7172735333442688
BRISK(thresh=40),LSTM,,0.9986522911051213,0.997587441353701,0.9986509126200488,0.9986522911051213,0.7956989247311826,0.7065871046154162,0.799391514545303,0.7956989247311828,1604416512.6780515,cells,256.0,64.0,1.0,0.3946383595466614,0.7194232940673828
BRISK(thresh=40),LSTM,,0.9959568733153639,0.9952398899039934,0.9959453990035325,0.9959568733153639,0.7795698924731183,0.6541083330907821,0.7618757004645406,0.7795698924731183,1604416525.709857,cells,256.0,64.0,1.0,0.47182565927505493,0.7478260397911072
BRISK(thresh=40),LSTM,,0.9299191374663073,0.8700409551871174,0.9253412348083853,0.9299191374663073,0.7795698924731183,0.6372568785578748,0.7679443863913931,0.7795698924731183,1604416542.999998,cells,128.0,64.0,1.0,0.8604552745819092,0.98537278175354
BRISK(thresh=40),LSTM,,0.8773584905660378,0.7063315844421835,0.8411048138984841,0.8773584905660378,0.7849462365591398,0.5965151515151516,0.7473802541544478,0.7849462365591398,1604416548.3700683,cells,128.0,64.0,1.0,1.0296483039855957,1.092638611793518
BRISK(thresh=40),LSTM,,0.788409703504043,0.640248797904029,0.7809233340772954,0.7884097035040432,0.6989247311827957,0.49640369445650606,0.6668492534282072,0.6989247311827957,1604416556.3828492,cells,128.0,64.0,1.0,1.1321624517440796,1.1648142337799072
BRISK(thresh=40),LSTM,,0.9622641509433962,0.9297715792049202,0.960713320550503,0.9622641509433962,0.7580645161290323,0.6404704393834828,0.7519912385503784,0.7580645161290323,1604416567.0687454,cells,256.0,64.0,1.0,0.5913015007972717,0.8452828526496887
BRISK(thresh=40),LSTM,,0.9474393530997305,0.9007147088825743,0.9431357542524847,0.9474393530997305,0.7849462365591398,0.6264083141746241,0.7621968269678363,0.7849462365591398,1604416575.776301,cells,256.0,64.0,1.0,0.7878240942955017,0.9151287078857422
BRISK(thresh=40),LSTM,,0.9150943396226415,0.8172467500241304,0.8982081719942677,0.9150943396226415,0.7956989247311826,0.6241740253432823,0.7612242535334702,0.7956989247311828,1604416588.7848654,cells,256.0,64.0,1.0,0.9130770564079285,0.990955650806427
BRISK(thresh=40),LSTM,,0.9622641509433962,0.9271791979309558,0.9600874304451131,0.9622641509433962,0.7741935483870968,0.6306010876023664,0.7640613919076917,0.7741935483870968,1604416606.055741,hidden,128.0,64.0,1.0,0.5423751473426819,0.7933362126350403
BRISK(thresh=40),LSTM,,0.9757412398921833,0.9553004817797792,0.9748776552873035,0.9757412398921833,0.8118279569892473,0.6648106626806178,0.7882419595930372,0.8118279569892473,1604416611.4318597,hidden,128.0,64.0,1.0,0.6679416298866272,0.8570384979248047
BRISK(thresh=40),LSTM,,0.9663072776280324,0.9399062888811679,0.9644242208975767,0.9663072776280324,0.7795698924731183,0.6207181588082876,0.7537434806644276,0.7795698924731183,1604416619.4611592,hidden,128.0,64.0,1.0,0.8074357509613037,0.9295554161071777
BRISK(thresh=40),LSTM,,1.0,1.0,1.0,1.0,0.7526881720430108,0.6586949294408461,0.7611366688906183,0.7526881720430108,1604416630.1065264,hidden,256.0,64.0,1.0,0.2857661545276642,0.7168964743614197
BRISK(thresh=40),LSTM,,1.0,1.0,1.0,1.0,0.7741935483870968,0.6523757243188497,0.7694505620751764,0.7741935483870968,1604416638.7821195,hidden,256.0,64.0,1.0,0.37158823013305664,0.7015500068664551
BRISK(thresh=40),LSTM,,1.0,1.0,1.0,1.0,0.8279569892473119,0.7239737986304691,0.8197864457289634,0.8279569892473119,1604416651.7820601,hidden,256.0,64.0,1.0,0.46632590889930725,0.7483455538749695
BRISK(thresh=40),LSTM,,0.9016172506738545,0.7935804302288688,0.8859508645480472,0.9016172506738545,0.7795698924731183,0.6192258434905494,0.7589541628915444,0.7795698924731183,1604416669.0871015,hidden,128.0,64.0,1.0,0.8728178143501282,0.9808109402656555
BRISK(thresh=40),LSTM,,0.8787061994609164,0.7046889385880848,0.8422530433865059,0.8787061994609164,0.8064516129032258,0.6268021625951141,0.768561341710411,0.8064516129032258,1604416674.4781332,hidden,128.0,64.0,1.0,1.032499074935913,1.0884251594543457
BRISK(thresh=40),LSTM,,0.839622641509434,0.7130429398446134,0.8244293149851255,0.839622641509434,0.7365591397849461,0.5647035893270215,0.7003346390145664,0.7365591397849462,1604416682.5742733,hidden,128.0,64.0,1.0,1.1393674612045288,1.1669203042984009
BRISK(thresh=40),LSTM,,0.9838274932614556,0.9715121682447009,0.9835609849899078,0.9838274932614556,0.7903225806451614,0.6662122543652395,0.7799099352120537,0.7903225806451613,1604416693.2779293,hidden,256.0,64.0,1.0,0.5830942392349243,0.8060482144355774
BRISK(thresh=40),LSTM,,0.9622641509433962,0.9315514392406881,0.9604121994666686,0.9622641509433962,0.7903225806451614,0.6308883802328595,0.7684376491776561,0.7903225806451613,1604416701.9989676,hidden,256.0,64.0,1.0,0.7826306223869324,0.9131215214729309
